policy,mean,std,count,sigma,impurity,num_dim,stdb
default,0.7502799999999977,0.0027962368534408155,1000,0.5,0.0,10,0.6
augment,0.7921999999999983,0.002437930167889034,1000,0.5,0.0,10,0.6
average,0.7819599999999972,0.0025498745577499076,1000,0.5,0.0,10,0.6
ensemble,0.7792399999999973,0.0025542800838488106,1000,0.5,0.0,10,0.6
plurality,0.5199999999999929,2.2480577299018473e-16,1000,1.0,0.0,10,0.6
default,0.6429999999999998,0.003084236131121057,1000,1.0,0.0,10,0.6
augment,0.6976399999999994,0.0028089714702575264,1000,1.0,0.0,10,0.6
average,0.6815599999999999,0.002886849545837174,1000,1.0,0.0,10,0.6
ensemble,0.6783599999999997,0.0029352216144485485,1000,1.0,0.0,10,0.6
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.0,-0.84,10,0.6
default,1.0,0.0,1000,0.0,-0.84,10,0.6
augment,1.0,0.0,1000,0.0,-0.84,10,0.6
average,1.0,0.0,1000,0.0,-0.84,10,0.6
ensemble,1.0,0.0,1000,0.0,-0.84,10,0.6
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.025,-0.84,10,0.6
default,0.976120000000007,0.0006207502967626611,1000,0.025,-0.84,10,0.6
augment,1.0,0.0,1000,0.025,-0.84,10,0.6
average,0.976440000000007,0.0006226669367439645,1000,0.025,-0.84,10,0.6
ensemble,0.976040000000007,0.000620244389819932,1000,0.025,-0.84,10,0.6
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.05,-0.84,10,0.6
default,1.0,0.0,1000,0.05,-0.84,10,0.6
augment,1.0,0.0,1000,0.05,-0.84,10,0.6
average,1.0,0.0,1000,0.05,-0.84,10,0.6
ensemble,1.0,0.0,1000,0.05,-0.84,10,0.6
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.08,-0.84,10,0.6
default,0.992680000000002,0.0005117416139806131,1000,0.08,-0.84,10,0.6
augment,0.99972,0.00010551176584975286,1000,0.08,-0.84,10,0.6
average,0.996560000000001,0.00035929861605007166,1000,0.08,-0.84,10,0.6
ensemble,0.9952000000000015,0.00041512929592156094,1000,0.08,-0.84,10,0.6
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.1,-0.84,10,0.6
default,0.9968000000000011,0.0003433334791101495,1000,0.1,-0.84,10,0.6
augment,0.9998800000000001,6.921264617387722e-05,1000,0.1,-0.84,10,0.6
average,0.9981200000000006,0.0002678382671265234,1000,0.1,-0.84,10,0.6
ensemble,0.9980400000000006,0.00027319047024563934,1000,0.1,-0.84,10,0.6
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.3,-0.84,10,0.6
default,0.9307999999999977,0.0012560803070416088,1000,0.3,-0.84,10,0.6
augment,0.9501600000000009,0.0011622931322714317,1000,0.3,-0.84,10,0.6
average,0.9512000000000006,0.0011923009609916436,1000,0.3,-0.84,10,0.6
ensemble,0.9450399999999995,0.0011149176837064912,1000,0.3,-0.84,10,0.6
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.5,-0.84,10,0.6
default,0.93844,0.0014129270196166343,1000,0.5,-0.84,10,0.6
augment,0.9558800000000021,0.0011820418024853585,1000,0.5,-0.84,10,0.6
average,0.9498000000000002,0.0013017121242634498,1000,0.5,-0.84,10,0.6
ensemble,0.957200000000002,0.0011256229506486784,1000,0.5,-0.84,10,0.6
plurality,0.9199999999999847,4.847374480100859e-16,1000,1.0,-0.84,10,0.6
default,0.8299599999999967,0.0024539805256807647,1000,1.0,-0.84,10,0.6
augment,0.9009599999999932,0.0014032275109359376,1000,1.0,-0.84,10,0.6
average,0.8147999999999984,0.0024412537188337733,1000,1.0,-0.84,10,0.6
ensemble,0.8817199999999947,0.0016389410385147308,1000,1.0,-0.84,10,0.6
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.76,10,0.6
default,1.0,0.0,1000,0.0,-0.76,10,0.6
augment,1.0,0.0,1000,0.0,-0.76,10,0.6
average,1.0,0.0,1000,0.0,-0.76,10,0.6
ensemble,1.0,0.0,1000,0.0,-0.76,10,0.6
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.025,-0.76,10,0.6
default,1.0,0.0,1000,0.025,-0.76,10,0.6
augment,1.0,0.0,1000,0.025,-0.76,10,0.6
average,1.0,0.0,1000,0.025,-0.76,10,0.6
ensemble,1.0,0.0,1000,0.025,-0.76,10,0.6
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.05,-0.76,10,0.6
default,0.9729600000000084,0.0006003322403459571,1000,0.05,-0.76,10,0.6
augment,0.9975200000000009,0.0003051929598512136,1000,0.05,-0.76,10,0.6
average,0.9738400000000083,0.0006073081781297101,1000,0.05,-0.76,10,0.6
ensemble,0.9726000000000086,0.0005905834308451149,1000,0.05,-0.76,10,0.6
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.08,-0.76,10,0.6
default,0.9987200000000005,0.00022273574300325257,1000,0.08,-0.76,10,0.6
augment,1.0,0.0,1000,0.08,-0.76,10,0.6
average,0.9992400000000004,0.00017277804331642397,1000,0.08,-0.76,10,0.6
ensemble,0.9990400000000004,0.0001936902576690841,1000,0.08,-0.76,10,0.6
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.1,-0.76,10,0.6
default,0.9890000000000029,0.0006165875284014224,1000,0.1,-0.76,10,0.6
augment,0.9971600000000013,0.0003299139937063075,1000,0.1,-0.76,10,0.6
average,0.9945600000000018,0.00045893029646888414,1000,0.1,-0.76,10,0.6
ensemble,0.992840000000002,0.0005293530151180879,1000,0.1,-0.76,10,0.6
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.3,-0.76,10,0.6
default,0.9469199999999995,0.0013665947391897732,1000,0.3,-0.76,10,0.6
augment,0.9616400000000007,0.0011731524567108469,1000,0.3,-0.76,10,0.6
average,0.9628000000000009,0.0011716367750854912,1000,0.3,-0.76,10,0.6
ensemble,0.9621200000000008,0.0011292390273014803,1000,0.3,-0.76,10,0.6
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.5,-0.76,10,0.6
default,0.9004399999999982,0.0019050027389574673,1000,0.5,-0.76,10,0.6
augment,0.9315999999999981,0.0014812272054057162,1000,0.5,-0.76,10,0.6
average,0.9155199999999977,0.0017164136085674948,1000,0.5,-0.76,10,0.6
ensemble,0.9268799999999978,0.001442062809015322,1000,0.5,-0.76,10,0.6
plurality,0.8799999999999959,1.2996583750995055e-16,1000,1.0,-0.76,10,0.6
default,0.7864399999999975,0.0027378133650820674,1000,1.0,-0.76,10,0.6
augment,0.8608399999999958,0.0016995831791892246,1000,1.0,-0.76,10,0.6
average,0.7773599999999987,0.0025978027213356555,1000,1.0,-0.76,10,0.6
ensemble,0.8363599999999969,0.0020219888325208,1000,1.0,-0.76,10,0.6
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.0,-0.68,10,0.6
default,1.0,0.0,1000,0.0,-0.68,10,0.6
augment,1.0,0.0,1000,0.0,-0.68,10,0.6
average,1.0,0.0,1000,0.0,-0.68,10,0.6
ensemble,1.0,0.0,1000,0.0,-0.68,10,0.6
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.025,-0.68,10,0.6
default,1.0,0.0,1000,0.025,-0.68,10,0.6
augment,1.0,0.0,1000,0.025,-0.68,10,0.6
average,1.0,0.0,1000,0.025,-0.68,10,0.6
ensemble,1.0,0.0,1000,0.025,-0.68,10,0.6
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.05,-0.68,10,0.6
default,1.0,0.0,1000,0.05,-0.68,10,0.6
augment,1.0,0.0,1000,0.05,-0.68,10,0.6
average,1.0,0.0,1000,0.05,-0.68,10,0.6
ensemble,1.0,0.0,1000,0.05,-0.68,10,0.6
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.08,-0.68,10,0.6
default,0.9785200000000067,0.0006799057816137967,1000,0.08,-0.68,10,0.6
augment,0.9929600000000016,0.0004885458802170743,1000,0.08,-0.68,10,0.6
average,0.9805200000000064,0.000669460811233771,1000,0.08,-0.68,10,0.6
ensemble,0.9801600000000062,0.0006696438029451325,1000,0.08,-0.68,10,0.6
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.1,-0.68,10,0.6
default,0.9962800000000009,0.0003718869450517195,1000,0.1,-0.68,10,0.6
augment,0.9994000000000001,0.00015382998298012077,1000,0.1,-0.68,10,0.6
average,0.9986400000000003,0.00022935344558781582,1000,0.1,-0.68,10,0.6
ensemble,0.9978800000000008,0.00028352422468986183,1000,0.1,-0.68,10,0.6
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.3,-0.68,10,0.6
default,0.9527599999999997,0.0012465698281028403,1000,0.3,-0.68,10,0.6
augment,0.9681600000000021,0.0010454220713698912,1000,0.3,-0.68,10,0.6
average,0.9695200000000024,0.0010276310746691207,1000,0.3,-0.68,10,0.6
ensemble,0.966640000000002,0.0010515779648776515,1000,0.3,-0.68,10,0.6
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.5,-0.68,10,0.6
default,0.8962399999999975,0.0018784544154679399,1000,0.5,-0.68,10,0.6
augment,0.927959999999998,0.0015496579751157465,1000,0.5,-0.68,10,0.6
average,0.9177199999999979,0.0017571252343214045,1000,0.5,-0.68,10,0.6
ensemble,0.9263599999999976,0.0015352874348171792,1000,0.5,-0.68,10,0.6
plurality,0.8400000000000056,1.7914210035155348e-16,1000,1.0,-0.68,10,0.6
default,0.7718399999999972,0.0027425783737454346,1000,1.0,-0.68,10,0.6
augment,0.8455599999999968,0.001848595062122502,1000,1.0,-0.68,10,0.6
average,0.7795999999999972,0.002479917335313824,1000,1.0,-0.68,10,0.6
ensemble,0.8166399999999975,0.0021599480956207583,1000,1.0,-0.68,10,0.6
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.0,-0.6,10,0.6
default,1.0,0.0,1000,0.0,-0.6,10,0.6
augment,1.0,0.0,1000,0.0,-0.6,10,0.6
average,1.0,0.0,1000,0.0,-0.6,10,0.6
ensemble,1.0,0.0,1000,0.0,-0.6,10,0.6
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.025,-0.6,10,0.6
default,1.0,0.0,1000,0.025,-0.6,10,0.6
augment,1.0,0.0,1000,0.025,-0.6,10,0.6
average,1.0,0.0,1000,0.025,-0.6,10,0.6
ensemble,1.0,0.0,1000,0.025,-0.6,10,0.6
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.05,-0.6,10,0.6
default,0.9924400000000025,0.0004986933878598134,1000,0.05,-0.6,10,0.6
augment,0.9998800000000001,6.921264617387737e-05,1000,0.05,-0.6,10,0.6
average,0.9957200000000012,0.00039930069000822325,1000,0.05,-0.6,10,0.6
ensemble,0.9943600000000017,0.0004476502996657052,1000,0.05,-0.6,10,0.6
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.08,-0.6,10,0.6
default,0.99964,0.00011951855372570934,1000,0.08,-0.6,10,0.6
augment,1.0,0.0,1000,0.08,-0.6,10,0.6
average,0.9998000000000001,8.926347499379506e-05,1000,0.08,-0.6,10,0.6
ensemble,0.9998000000000001,8.926347499379506e-05,1000,0.08,-0.6,10,0.6
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.1,-0.6,10,0.6
default,0.9817600000000037,0.000771944491720941,1000,0.1,-0.6,10,0.6
augment,0.9895200000000025,0.0006007749416632938,1000,0.1,-0.6,10,0.6
average,0.9883600000000026,0.000638214476267747,1000,0.1,-0.6,10,0.6
ensemble,0.9868400000000028,0.0006940432955486924,1000,0.1,-0.6,10,0.6
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.3,-0.6,10,0.6
default,0.9013599999999975,0.0017086456244259267,1000,0.3,-0.6,10,0.6
augment,0.9280399999999982,0.0015062626687358375,1000,0.3,-0.6,10,0.6
average,0.9274399999999984,0.001528850477902861,1000,0.3,-0.6,10,0.6
ensemble,0.9244799999999981,0.0014766550409997944,1000,0.3,-0.6,10,0.6
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.5,-0.6,10,0.6
default,0.8186399999999978,0.002245705589251087,1000,0.5,-0.6,10,0.6
augment,0.8601999999999965,0.0019251145592057803,1000,0.5,-0.6,10,0.6
average,0.8392399999999968,0.002107288082598824,1000,0.5,-0.6,10,0.6
ensemble,0.8491199999999968,0.0020209180363660708,1000,0.5,-0.6,10,0.6
plurality,0.7999999999999887,3.5828420070310695e-16,1000,1.0,-0.6,10,0.6
default,0.7134399999999992,0.0029027904837574054,1000,1.0,-0.6,10,0.6
augment,0.792559999999998,0.0019863010325204436,1000,1.0,-0.6,10,0.6
average,0.7186399999999982,0.0028215796483019484,1000,1.0,-0.6,10,0.6
ensemble,0.7615999999999987,0.002471021235429997,1000,1.0,-0.6,10,0.6
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.0,-0.52,10,0.6
default,1.0,0.0,1000,0.0,-0.52,10,0.6
augment,1.0,0.0,1000,0.0,-0.52,10,0.6
average,1.0,0.0,1000,0.0,-0.52,10,0.6
ensemble,1.0,0.0,1000,0.0,-0.52,10,0.6
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.025,-0.52,10,0.6
default,1.0,0.0,1000,0.025,-0.52,10,0.6
augment,1.0,0.0,1000,0.025,-0.52,10,0.6
average,1.0,0.0,1000,0.025,-0.52,10,0.6
ensemble,1.0,0.0,1000,0.025,-0.52,10,0.6
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.05,-0.52,10,0.6
default,0.9949200000000017,0.00042517569824059416,1000,0.05,-0.52,10,0.6
augment,0.99992,5.65402228223131e-05,1000,0.05,-0.52,10,0.6
average,0.996960000000001,0.00033536677067185454,1000,0.05,-0.52,10,0.6
ensemble,0.9961600000000013,0.00037281817739132935,1000,0.05,-0.52,10,0.6
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.08,-0.52,10,0.6
default,0.9788000000000034,0.0007812620369443088,1000,0.08,-0.52,10,0.6
augment,0.9908000000000022,0.000567522759087323,1000,0.08,-0.52,10,0.6
average,0.981680000000003,0.0007637807021396689,1000,0.08,-0.52,10,0.6
ensemble,0.9816800000000034,0.0007468168017227043,1000,0.08,-0.52,10,0.6
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.1,-0.52,10,0.6
default,0.9828800000000031,0.0007559610288084192,1000,0.1,-0.52,10,0.6
augment,0.9911200000000024,0.0005641487958543058,1000,0.1,-0.52,10,0.6
average,0.9897600000000026,0.0006022500353716134,1000,0.1,-0.52,10,0.6
ensemble,0.9867200000000028,0.0006812530408781343,1000,0.1,-0.52,10,0.6
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.3,-0.52,10,0.6
default,0.9151999999999967,0.0015445859463771349,1000,0.3,-0.52,10,0.6
augment,0.9325999999999993,0.0013722693333027332,1000,0.3,-0.52,10,0.6
average,0.9325199999999981,0.0014401818370343787,1000,0.3,-0.52,10,0.6
ensemble,0.9323999999999983,0.001438439817687586,1000,0.3,-0.52,10,0.6
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.5,-0.52,10,0.6
default,0.7620399999999993,0.0023859444945620845,1000,0.5,-0.52,10,0.6
augment,0.8068399999999979,0.0020514928766688437,1000,0.5,-0.52,10,0.6
average,0.7849999999999985,0.0023541754697010537,1000,0.5,-0.52,10,0.6
ensemble,0.7939199999999975,0.0022090526280542718,1000,0.5,-0.52,10,0.6
plurality,0.7599999999999928,2.2831836319315643e-16,1000,1.0,-0.52,10,0.6
default,0.6937599999999988,0.0028320103606241814,1000,1.0,-0.52,10,0.6
augment,0.7675599999999981,0.002190992206021476,1000,1.0,-0.52,10,0.6
average,0.7113599999999987,0.002827958229491329,1000,1.0,-0.52,10,0.6
ensemble,0.7367999999999976,0.00256115589520034,1000,1.0,-0.52,10,0.6
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.0,0.0,15,0.6
default,1.0,0.0,1000,0.0,0.0,15,0.6
augment,1.0,0.0,1000,0.0,0.0,15,0.6
average,1.0,0.0,1000,0.0,0.0,15,0.6
ensemble,1.0,0.0,1000,0.0,0.0,15,0.6
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.025,0.0,15,0.6
default,1.0,0.0,1000,0.025,0.0,15,0.6
augment,1.0,0.0,1000,0.025,0.0,15,0.6
average,1.0,0.0,1000,0.025,0.0,15,0.6
ensemble,1.0,0.0,1000,0.025,0.0,15,0.6
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.05,0.0,15,0.6
default,0.99992,5.6540222822313095e-05,1000,0.05,0.0,15,0.6
augment,1.0,0.0,1000,0.05,0.0,15,0.6
average,1.0,0.0,1000,0.05,0.0,15,0.6
ensemble,0.9999600000000001,3.999999999999988e-05,1000,0.05,0.0,15,0.6
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.08,0.0,15,0.6
default,0.99972,0.00010551176584975276,1000,0.08,0.0,15,0.6
augment,0.99992,5.65402228223131e-05,1000,0.08,0.0,15,0.6
average,0.99992,5.65402228223131e-05,1000,0.08,0.0,15,0.6
ensemble,0.9998400000000002,7.987978956394943e-05,1000,0.08,0.0,15,0.6
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.1,0.0,15,0.6
default,0.99988,6.921264617387789e-05,1000,0.1,0.0,15,0.6
augment,0.9999600000000001,3.999999999999919e-05,1000,0.1,0.0,15,0.6
average,1.0,0.0,1000,0.1,0.0,15,0.6
ensemble,1.0,0.0,1000,0.1,0.0,15,0.6
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.3,0.0,15,0.6
default,0.8891599999999971,0.0017774289447552159,1000,0.3,0.0,15,0.6
augment,0.9142799999999982,0.0016734640964424868,1000,0.3,0.0,15,0.6
average,0.920479999999998,0.0015927040862339426,1000,0.3,0.0,15,0.6
ensemble,0.9163199999999981,0.0016681847740704463,1000,0.3,0.0,15,0.6
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.5,0.0,15,0.6
default,0.7750799999999964,0.0025552931579611586,1000,0.5,0.0,15,0.6
augment,0.8277999999999968,0.0022260537539141576,1000,0.5,0.0,15,0.6
average,0.8254799999999977,0.0022200220940562965,1000,0.5,0.0,15,0.6
ensemble,0.8188799999999964,0.0022826204143387365,1000,0.5,0.0,15,0.6
plurality,0.5199999999999929,2.2480577299018473e-16,1000,1.0,0.0,15,0.6
default,0.5973199999999997,0.003116043537456968,1000,1.0,0.0,15,0.6
augment,0.6519999999999986,0.0030256825270928147,1000,1.0,0.0,15,0.6
average,0.6385599999999985,0.0031670738476954918,1000,1.0,0.0,15,0.6
ensemble,0.6272399999999987,0.0030518348736614394,1000,1.0,0.0,15,0.6
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.0,-0.84,15,0.6
default,1.0,0.0,1000,0.0,-0.84,15,0.6
augment,1.0,0.0,1000,0.0,-0.84,15,0.6
average,1.0,0.0,1000,0.0,-0.84,15,0.6
ensemble,1.0,0.0,1000,0.0,-0.84,15,0.6
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.025,-0.84,15,0.6
default,1.0,0.0,1000,0.025,-0.84,15,0.6
augment,1.0,0.0,1000,0.025,-0.84,15,0.6
average,1.0,0.0,1000,0.025,-0.84,15,0.6
ensemble,1.0,0.0,1000,0.025,-0.84,15,0.6
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.05,-0.84,15,0.6
default,1.0,0.0,1000,0.05,-0.84,15,0.6
augment,1.0,0.0,1000,0.05,-0.84,15,0.6
average,1.0,0.0,1000,0.05,-0.84,15,0.6
ensemble,1.0,0.0,1000,0.05,-0.84,15,0.6
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.08,-0.84,15,0.6
default,1.0,0.0,1000,0.08,-0.84,15,0.6
augment,1.0,0.0,1000,0.08,-0.84,15,0.6
average,1.0,0.0,1000,0.08,-0.84,15,0.6
ensemble,1.0,0.0,1000,0.08,-0.84,15,0.6
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.1,-0.84,15,0.6
default,1.0,0.0,1000,0.1,-0.84,15,0.6
augment,1.0,0.0,1000,0.1,-0.84,15,0.6
average,1.0,0.0,1000,0.1,-0.84,15,0.6
ensemble,1.0,0.0,1000,0.1,-0.84,15,0.6
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.3,-0.84,15,0.6
default,0.9337199999999988,0.001349660395500732,1000,0.3,-0.84,15,0.6
augment,0.9538000000000016,0.0011255340185115804,1000,0.3,-0.84,15,0.6
average,0.9559600000000004,0.0011714310268430884,1000,0.3,-0.84,15,0.6
ensemble,0.952360000000001,0.0011365395383012972,1000,0.3,-0.84,15,0.6
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.5,-0.84,15,0.6
default,0.8840399999999964,0.0019179564533526232,1000,0.5,-0.84,15,0.6
augment,0.9209999999999966,0.0014564069215439507,1000,0.5,-0.84,15,0.6
average,0.903479999999996,0.001729879210257777,1000,0.5,-0.84,15,0.6
ensemble,0.9202399999999973,0.0013571234962906718,1000,0.5,-0.84,15,0.6
plurality,0.9199999999999847,4.847374480100859e-16,1000,1.0,-0.84,15,0.6
default,0.8101599999999972,0.002624130419864919,1000,1.0,-0.84,15,0.6
augment,0.8775999999999965,0.001879833443093766,1000,1.0,-0.84,15,0.6
average,0.8149199999999968,0.0024329638124955507,1000,1.0,-0.84,15,0.6
ensemble,0.8716799999999951,0.0018464525412224847,1000,1.0,-0.84,15,0.6
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.76,15,0.6
default,1.0,0.0,1000,0.0,-0.76,15,0.6
augment,1.0,0.0,1000,0.0,-0.76,15,0.6
average,1.0,0.0,1000,0.0,-0.76,15,0.6
ensemble,1.0,0.0,1000,0.0,-0.76,15,0.6
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.025,-0.76,15,0.6
default,0.9862000000000043,0.0006015994696822192,1000,0.025,-0.76,15,0.6
augment,1.0,0.0,1000,0.025,-0.76,15,0.6
average,0.9874000000000042,0.0005878652784317025,1000,0.025,-0.76,15,0.6
ensemble,0.9866800000000047,0.0005964338465691962,1000,0.025,-0.76,15,0.6
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.05,-0.76,15,0.6
default,1.0,0.0,1000,0.05,-0.76,15,0.6
augment,1.0,0.0,1000,0.05,-0.76,15,0.6
average,1.0,0.0,1000,0.05,-0.76,15,0.6
ensemble,1.0,0.0,1000,0.05,-0.76,15,0.6
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.08,-0.76,15,0.6
default,0.9999600000000001,3.999999999999925e-05,1000,0.08,-0.76,15,0.6
augment,1.0,0.0,1000,0.08,-0.76,15,0.6
average,1.0,0.0,1000,0.08,-0.76,15,0.6
ensemble,1.0,0.0,1000,0.08,-0.76,15,0.6
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.1,-0.76,15,0.6
default,0.9973200000000013,0.00032143571817849157,1000,0.1,-0.76,15,0.6
augment,0.9994000000000003,0.00015382998298011988,1000,0.1,-0.76,15,0.6
average,0.9991600000000003,0.00018145888605226206,1000,0.1,-0.76,15,0.6
ensemble,0.9985600000000007,0.00023575831264662295,1000,0.1,-0.76,15,0.6
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.3,-0.76,15,0.6
default,0.9472400000000001,0.0012938533365325626,1000,0.3,-0.76,15,0.6
augment,0.9656000000000021,0.0010530664503956733,1000,0.3,-0.76,15,0.6
average,0.9688400000000024,0.0010157194918313317,1000,0.3,-0.76,15,0.6
ensemble,0.9661200000000028,0.0010293712669417188,1000,0.3,-0.76,15,0.6
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.5,-0.76,15,0.6
default,0.8551199999999968,0.002176263247339747,1000,0.5,-0.76,15,0.6
augment,0.8938399999999963,0.001687632217783994,1000,0.5,-0.76,15,0.6
average,0.8738799999999969,0.001983148627430253,1000,0.5,-0.76,15,0.6
ensemble,0.8935599999999958,0.0016578524888767703,1000,0.5,-0.76,15,0.6
plurality,0.8799999999999959,1.2996583750995055e-16,1000,1.0,-0.76,15,0.6
default,0.7773199999999977,0.002736476914922886,1000,1.0,-0.76,15,0.6
augment,0.8502399999999961,0.002002786447316217,1000,1.0,-0.76,15,0.6
average,0.7855199999999979,0.0026043640898139246,1000,1.0,-0.76,15,0.6
ensemble,0.8317599999999971,0.002108399333083693,1000,1.0,-0.76,15,0.6
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.0,-0.68,15,0.6
default,1.0,0.0,1000,0.0,-0.68,15,0.6
augment,1.0,0.0,1000,0.0,-0.68,15,0.6
average,1.0,0.0,1000,0.0,-0.68,15,0.6
ensemble,1.0,0.0,1000,0.0,-0.68,15,0.6
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.025,-0.68,15,0.6
default,1.0,0.0,1000,0.025,-0.68,15,0.6
augment,1.0,0.0,1000,0.025,-0.68,15,0.6
average,1.0,0.0,1000,0.025,-0.68,15,0.6
ensemble,1.0,0.0,1000,0.025,-0.68,15,0.6
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.05,-0.68,15,0.6
default,0.9996,0.00012592003754707267,1000,0.05,-0.68,15,0.6
augment,1.0,0.0,1000,0.05,-0.68,15,0.6
average,0.99992,5.654022282231315e-05,1000,0.05,-0.68,15,0.6
ensemble,0.9998400000000001,7.987978956394953e-05,1000,0.05,-0.68,15,0.6
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.08,-0.68,15,0.6
default,1.0,0.0,1000,0.08,-0.68,15,0.6
augment,1.0,0.0,1000,0.08,-0.68,15,0.6
average,1.0,0.0,1000,0.08,-0.68,15,0.6
ensemble,1.0,0.0,1000,0.08,-0.68,15,0.6
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.1,-0.68,15,0.6
default,0.9997200000000002,0.00010551176584975171,1000,0.1,-0.68,15,0.6
augment,1.0,0.0,1000,0.1,-0.68,15,0.6
average,0.9999600000000001,3.9999999999999936e-05,1000,0.1,-0.68,15,0.6
ensemble,0.9999600000000001,3.999999999999959e-05,1000,0.1,-0.68,15,0.6
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.3,-0.68,15,0.6
default,0.9618400000000015,0.0012058476141156781,1000,0.3,-0.68,15,0.6
augment,0.9759600000000023,0.0009089029125844554,1000,0.3,-0.68,15,0.6
average,0.977520000000003,0.0009318357784062156,1000,0.3,-0.68,15,0.6
ensemble,0.9761600000000022,0.0009544450562318209,1000,0.3,-0.68,15,0.6
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.5,-0.68,15,0.6
default,0.8591599999999958,0.002114465739936531,1000,0.5,-0.68,15,0.6
augment,0.9037599999999961,0.00177950246671058,1000,0.5,-0.68,15,0.6
average,0.8934799999999967,0.0018708794161542727,1000,0.5,-0.68,15,0.6
ensemble,0.8987599999999969,0.0017227391648854562,1000,0.5,-0.68,15,0.6
plurality,0.8400000000000056,1.7914210035155348e-16,1000,1.0,-0.68,15,0.6
default,0.7211599999999976,0.0029201338293957714,1000,1.0,-0.68,15,0.6
augment,0.805519999999997,0.002148055805546891,1000,1.0,-0.68,15,0.6
average,0.7281599999999985,0.0028586686387873637,1000,1.0,-0.68,15,0.6
ensemble,0.7760799999999977,0.0024013329631685904,1000,1.0,-0.68,15,0.6
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.0,-0.6,15,0.6
default,1.0,0.0,1000,0.0,-0.6,15,0.6
augment,1.0,0.0,1000,0.0,-0.6,15,0.6
average,1.0,0.0,1000,0.0,-0.6,15,0.6
ensemble,1.0,0.0,1000,0.0,-0.6,15,0.6
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.025,-0.6,15,0.6
default,1.0,0.0,1000,0.025,-0.6,15,0.6
augment,1.0,0.0,1000,0.025,-0.6,15,0.6
average,1.0,0.0,1000,0.025,-0.6,15,0.6
