policy,mean,std,count,sigma,impurity,num_dim
augment,0.8618399999999956,0.0020216581069759333,1000,1.5,-0.84,15
average,0.7065999999999996,0.003064805545712978,1000,1.5,-0.84,15
ensemble,0.8187599999999968,0.0023935311552999257,1000,1.5,-0.84,15
plurality,0.9199999999999847,4.847374480100859e-16,1000,2.0,-0.84,15
default,0.6990399999999983,0.0033236915207830752,1000,2.0,-0.84,15
augment,0.8531199999999945,0.0021840869570225138,1000,2.0,-0.84,15
average,0.675399999999998,0.003116368359445293,1000,2.0,-0.84,15
ensemble,0.772599999999997,0.0027933210776139965,1000,2.0,-0.84,15
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.76,15
default,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.76,15
augment,1.0,0.0,1000,0.0,-0.76,15
average,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.76,15
ensemble,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.76,15
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.2,-0.76,15
default,0.8849599999999949,0.0012442453723227334,1000,0.2,-0.76,15
augment,0.8991999999999954,0.00137216720659066,1000,0.2,-0.76,15
average,0.9010799999999953,0.0012963464483362892,1000,0.2,-0.76,15
ensemble,0.8959999999999935,0.0010312436489324328,1000,0.2,-0.76,15
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.5,-0.76,15
default,0.8079999999999968,0.0023520059379032072,1000,0.5,-0.76,15
augment,0.8498799999999966,0.001720391044310957,1000,0.5,-0.76,15
average,0.798519999999998,0.0023903814598351253,1000,0.5,-0.76,15
ensemble,0.8540399999999964,0.001630440657226362,1000,0.5,-0.76,15
plurality,0.8799999999999959,1.2996583750995055e-16,1000,1.0,-0.76,15
default,0.7225599999999985,0.003038861806841678,1000,1.0,-0.76,15
augment,0.8248399999999976,0.001899732450473858,1000,1.0,-0.76,15
average,0.6872399999999993,0.002886505554180399,1000,1.0,-0.76,15
ensemble,0.7894399999999977,0.002246226153336285,1000,1.0,-0.76,15
plurality,0.8799999999999959,1.2996583750995055e-16,1000,1.5,-0.76,15
default,0.6872399999999989,0.0031861157753185466,1000,1.5,-0.76,15
augment,0.8255199999999974,0.001996576048117339,1000,1.5,-0.76,15
average,0.654119999999999,0.003057903918761412,1000,1.5,-0.76,15
ensemble,0.7533599999999975,0.0026450910961452597,1000,1.5,-0.76,15
plurality,0.8799999999999959,1.2996583750995055e-16,1000,2.0,-0.76,15
default,0.6562000000000001,0.00321233234256343,1000,2.0,-0.76,15
augment,0.8230399999999966,0.0020865071080425107,1000,2.0,-0.76,15
average,0.6344800000000004,0.003114101351469988,1000,2.0,-0.76,15
ensemble,0.7175199999999978,0.0029052866106961356,1000,2.0,-0.76,15
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.0,-0.68,15
default,1.0,0.0,1000,0.0,-0.68,15
augment,1.0,0.0,1000,0.0,-0.68,15
average,1.0,0.0,1000,0.0,-0.68,15
ensemble,1.0,0.0,1000,0.0,-0.68,15
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.2,-0.68,15
default,0.8728799999999954,0.0016079462338931204,1000,0.2,-0.68,15
augment,0.8935599999999966,0.0015572255300216947,1000,0.2,-0.68,15
average,0.898079999999997,0.0015216533866255558,1000,0.2,-0.68,15
ensemble,0.8910399999999958,0.0013284137469490092,1000,0.2,-0.68,15
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.5,-0.68,15
default,0.7390399999999993,0.0026718939757066225,1000,0.5,-0.68,15
augment,0.7977599999999969,0.0019925241661150773,1000,0.5,-0.68,15
average,0.7348799999999959,0.0026082539348362124,1000,0.5,-0.68,15
ensemble,0.7927999999999968,0.001987186178723307,1000,0.5,-0.68,15
plurality,0.8400000000000056,1.7914210035155348e-16,1000,1.0,-0.68,15
default,0.6809599999999992,0.003118333273144875,1000,1.0,-0.68,15
augment,0.7830799999999977,0.002135010976990955,1000,1.0,-0.68,15
average,0.6555999999999984,0.0028897388447038973,1000,1.0,-0.68,15
ensemble,0.74008,0.0025898843798712492,1000,1.0,-0.68,15
plurality,0.8400000000000056,1.7914210035155348e-16,1000,1.5,-0.68,15
default,0.6454399999999991,0.003079592552642362,1000,1.5,-0.68,15
augment,0.7800399999999986,0.002069463959841073,1000,1.5,-0.68,15
average,0.6170799999999999,0.0030778152229376287,1000,1.5,-0.68,15
ensemble,0.7032799999999974,0.0026519944710867343,1000,1.5,-0.68,15
plurality,0.8400000000000056,1.7914210035155348e-16,1000,2.0,-0.68,15
default,0.620719999999998,0.003319412613716487,1000,2.0,-0.68,15
augment,0.7814799999999967,0.002139716800884636,1000,2.0,-0.68,15
average,0.60352,0.003125216244770361,1000,2.0,-0.68,15
ensemble,0.6725599999999984,0.002989311355878205,1000,2.0,-0.68,15
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.0,-0.6,15
default,1.0,0.0,1000,0.0,-0.6,15
augment,1.0,0.0,1000,0.0,-0.6,15
average,1.0,0.0,1000,0.0,-0.6,15
ensemble,1.0,0.0,1000,0.0,-0.6,15
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.2,-0.6,15
default,0.8641199999999971,0.0018980590686878554,1000,0.2,-0.6,15
augment,0.8861199999999962,0.0017616040556404408,1000,0.2,-0.6,15
average,0.8888799999999958,0.001778400491539599,1000,0.2,-0.6,15
ensemble,0.8838799999999966,0.0016710889079094866,1000,0.2,-0.6,15
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.5,-0.6,15
default,0.7038,0.0027439185645877166,1000,0.5,-0.6,15
augment,0.7643999999999977,0.002194870715431195,1000,0.5,-0.6,15
average,0.7077199999999991,0.002732154143943252,1000,0.5,-0.6,15
ensemble,0.7534399999999973,0.002206226152014747,1000,0.5,-0.6,15
plurality,0.7999999999999887,3.5828420070310695e-16,1000,1.0,-0.6,15
default,0.6284399999999996,0.0030806260170063975,1000,1.0,-0.6,15
augment,0.7342399999999976,0.0022322646360603015,1000,1.0,-0.6,15
average,0.6086399999999995,0.0031064772010431035,1000,1.0,-0.6,15
ensemble,0.6817199999999987,0.0027281650398178646,1000,1.0,-0.6,15
plurality,0.7999999999999887,3.5828420070310695e-16,1000,1.5,-0.6,15
default,0.6127599999999996,0.003272658352577104,1000,1.5,-0.6,15
augment,0.7366799999999977,0.0021562994289354106,1000,1.5,-0.6,15
average,0.5923599999999991,0.0030210523261203345,1000,1.5,-0.6,15
ensemble,0.6607199999999982,0.002834840016282742,1000,1.5,-0.6,15
plurality,0.7999999999999887,3.5828420070310695e-16,1000,2.0,-0.6,15
default,0.5943600000000004,0.0031983777169089936,1000,2.0,-0.6,15
augment,0.7361999999999975,0.002204000366973111,1000,2.0,-0.6,15
average,0.5780000000000003,0.0032134601796702583,1000,2.0,-0.6,15
ensemble,0.6362399999999989,0.0029742071730645,1000,2.0,-0.6,15
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.0,-0.52,15
default,1.0,0.0,1000,0.0,-0.52,15
augment,1.0,0.0,1000,0.0,-0.52,15
average,1.0,0.0,1000,0.0,-0.52,15
ensemble,1.0,0.0,1000,0.0,-0.52,15
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.2,-0.52,15
default,0.8002399999999973,0.002205812323840815,1000,0.2,-0.52,15
augment,0.8314799999999966,0.0020885812820600784,1000,0.2,-0.52,15
average,0.8333599999999972,0.0021072139783967765,1000,0.2,-0.52,15
ensemble,0.8284399999999965,0.0019282335139926554,1000,0.2,-0.52,15
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.5,-0.52,15
default,0.6696799999999994,0.0028912725670640345,1000,0.5,-0.52,15
augment,0.7296399999999981,0.0022895222891058087,1000,0.5,-0.52,15
average,0.6849199999999991,0.002860205302836546,1000,0.5,-0.52,15
ensemble,0.7141599999999987,0.0024200311880120443,1000,0.5,-0.52,15
plurality,0.7599999999999928,2.2831836319315643e-16,1000,1.0,-0.52,15
default,0.6003199999999982,0.0029867739148483324,1000,1.0,-0.52,15
augment,0.69236,0.002323753478798949,1000,1.0,-0.52,15
average,0.58716,0.0031673911609977727,1000,1.0,-0.52,15
ensemble,0.6423599999999997,0.002715327494687027,1000,1.0,-0.52,15
plurality,0.7599999999999928,2.2831836319315643e-16,1000,1.5,-0.52,15
default,0.5862799999999994,0.003148471768092329,1000,1.5,-0.52,15
augment,0.6869599999999996,0.0023361969557843796,1000,1.5,-0.52,15
average,0.5693200000000004,0.003263217152778242,1000,1.5,-0.52,15
ensemble,0.6177600000000003,0.0030820255160010092,1000,1.5,-0.52,15
plurality,0.7599999999999928,2.2831836319315643e-16,1000,2.0,-0.52,15
default,0.5750800000000001,0.003249484998080877,1000,2.0,-0.52,15
augment,0.6933999999999995,0.0023658481010490223,1000,2.0,-0.52,15
average,0.5662400000000006,0.00313376496931133,1000,2.0,-0.52,15
ensemble,0.6097599999999995,0.002956193748975445,1000,2.0,-0.52,15
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.0,0.0,20
default,1.0,0.0,1000,0.0,0.0,20
augment,1.0,0.0,1000,0.0,0.0,20
average,1.0,0.0,1000,0.0,0.0,20
ensemble,1.0,0.0,1000,0.0,0.0,20
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.2,0.0,20
default,0.669599999999999,0.002891539555496507,1000,0.2,0.0,20
augment,0.7199599999999985,0.0027369123276219753,1000,0.2,0.0,20
average,0.7267599999999981,0.002719724121910034,1000,0.2,0.0,20
ensemble,0.7072399999999981,0.0027828270744921406,1000,0.2,0.0,20
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.5,0.0,20
default,0.5518000000000004,0.003050715795820197,1000,0.5,0.0,20
augment,0.5878399999999998,0.0030920697429545905,1000,0.5,0.0,20
average,0.5827599999999996,0.003132634002847422,1000,0.5,0.0,20
ensemble,0.5718400000000003,0.003171541119562072,1000,0.5,0.0,20
plurality,0.5199999999999929,2.2480577299018473e-16,1000,1.0,0.0,20
default,0.5164799999999997,0.003063101727365938,1000,1.0,0.0,20
augment,0.5268800000000003,0.003153825012934631,1000,1.0,0.0,20
average,0.5214,0.003193530748034002,1000,1.0,0.0,20
ensemble,0.5191600000000003,0.0031042117406083107,1000,1.0,0.0,20
plurality,0.5199999999999929,2.2480577299018473e-16,1000,1.5,0.0,20
default,0.5080400000000009,0.0031929850537629582,1000,1.5,0.0,20
augment,0.5168800000000001,0.0032378927637507645,1000,1.5,0.0,20
average,0.5152000000000003,0.0031044802782104752,1000,1.5,0.0,20
ensemble,0.5130399999999999,0.0032575712072294284,1000,1.5,0.0,20
plurality,0.5199999999999929,2.2480577299018473e-16,1000,2.0,0.0,20
default,0.5050000000000006,0.003143132081106245,1000,2.0,0.0,20
augment,0.5107600000000003,0.003067642878959804,1000,2.0,0.0,20
average,0.5075600000000001,0.003255740506589298,1000,2.0,0.0,20
ensemble,0.5086399999999999,0.003124469989088187,1000,2.0,0.0,20
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.0,-0.84,20
default,1.0,0.0,1000,0.0,-0.84,20
augment,1.0,0.0,1000,0.0,-0.84,20
average,1.0,0.0,1000,0.0,-0.84,20
ensemble,1.0,0.0,1000,0.0,-0.84,20
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.2,-0.84,20
default,0.9314799999999971,0.0009824330892100326,1000,0.2,-0.84,20
augment,0.9462799999999987,0.0011172331045085446,1000,0.2,-0.84,20
average,0.9478800000000006,0.0010383562894227501,1000,0.2,-0.84,20
ensemble,0.9339199999999932,0.0007952773516617075,1000,0.2,-0.84,20
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.5,-0.84,20
default,0.853919999999996,0.00200934593116044,1000,0.5,-0.84,20
augment,0.8642799999999954,0.001834188061744454,1000,0.5,-0.84,20
average,0.8296399999999957,0.0021588262854919348,1000,0.5,-0.84,20
ensemble,0.8996799999999913,0.0010915535209457608,1000,0.5,-0.84,20
plurality,0.9199999999999847,4.847374480100859e-16,1000,1.0,-0.84,20
default,0.7755199999999963,0.002667103868064207,1000,1.0,-0.84,20
augment,0.8272799999999964,0.002181320645792303,1000,1.0,-0.84,20
average,0.7437199999999979,0.0029607647200896956,1000,1.0,-0.84,20
ensemble,0.8466799999999958,0.002021351890063545,1000,1.0,-0.84,20
plurality,0.9199999999999847,4.847374480100859e-16,1000,1.5,-0.84,20
default,0.7069999999999992,0.0032731809778430644,1000,1.5,-0.84,20
augment,0.8154399999999971,0.0024705687827118066,1000,1.5,-0.84,20
average,0.6913199999999992,0.0029633492941330817,1000,1.5,-0.84,20
ensemble,0.785039999999997,0.0025393398052735313,1000,1.5,-0.84,20
plurality,0.9199999999999847,4.847374480100859e-16,1000,2.0,-0.84,20
default,0.6610399999999994,0.003377206526690936,1000,2.0,-0.84,20
augment,0.8105199999999955,0.0024441160576583287,1000,2.0,-0.84,20
average,0.6575999999999983,0.003160922560176303,1000,2.0,-0.84,20
ensemble,0.7296399999999985,0.0029362036189085504,1000,2.0,-0.84,20
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.76,20
default,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.76,20
augment,1.0,0.0,1000,0.0,-0.76,20
average,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.76,20
ensemble,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.76,20
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.2,-0.76,20
default,0.9192799999999958,0.0013222821295132323,1000,0.2,-0.76,20
augment,0.937279999999999,0.0012714630227490683,1000,0.2,-0.76,20
average,0.9398000000000002,0.0012204300264453633,1000,0.2,-0.76,20
ensemble,0.9308799999999963,0.001032807964866797,1000,0.2,-0.76,20
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.5,-0.76,20
default,0.7895999999999981,0.002473612491632173,1000,0.5,-0.76,20
augment,0.8211999999999967,0.0020086300292972226,1000,0.5,-0.76,20
average,0.7755599999999986,0.002520841335951358,1000,0.5,-0.76,20
ensemble,0.8413599999999963,0.0016378134304104366,1000,0.5,-0.76,20
plurality,0.8799999999999959,1.2996583750995055e-16,1000,1.0,-0.76,20
default,0.7141199999999989,0.0029237602456381267,1000,1.0,-0.76,20
augment,0.7885199999999968,0.0022971038910520156,1000,1.0,-0.76,20
average,0.6891999999999979,0.0028667015850935627,1000,1.0,-0.76,20
ensemble,0.780239999999997,0.0022891882366425794,1000,1.0,-0.76,20
plurality,0.8799999999999959,1.2996583750995055e-16,1000,1.5,-0.76,20
default,0.6649199999999984,0.003140709737886902,1000,1.5,-0.76,20
augment,0.7785599999999971,0.0024633299402220454,1000,1.5,-0.76,20
average,0.6509199999999984,0.0030574010697488317,1000,1.5,-0.76,20
ensemble,0.7298399999999983,0.002778289634522167,1000,1.5,-0.76,20
plurality,0.8799999999999959,1.2996583750995055e-16,1000,2.0,-0.76,20
default,0.6284,0.0033300644632393074,1000,2.0,-0.76,20
augment,0.776079999999999,0.002620133336053487,1000,2.0,-0.76,20
average,0.6146399999999992,0.0031830491988347,1000,2.0,-0.76,20
ensemble,0.6789999999999984,0.002918547227289281,1000,2.0,-0.76,20
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.0,-0.68,20
default,1.0,0.0,1000,0.0,-0.68,20
augment,1.0,0.0,1000,0.0,-0.68,20
average,1.0,0.0,1000,0.0,-0.68,20
ensemble,1.0,0.0,1000,0.0,-0.68,20
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.2,-0.68,20
default,0.8675999999999972,0.0017571931389940398,1000,0.2,-0.68,20
augment,0.8929599999999958,0.0016955569330793074,1000,0.2,-0.68,20
average,0.8995599999999961,0.0016490378181611533,1000,0.2,-0.68,20
ensemble,0.886719999999996,0.0014833212200470343,1000,0.2,-0.68,20
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.5,-0.68,20
default,0.7354399999999979,0.00267416483365509,1000,0.5,-0.68,20
augment,0.7812799999999983,0.0023928408403584415,1000,0.5,-0.68,20
average,0.7351599999999979,0.0027747925821354487,1000,0.5,-0.68,20
ensemble,0.7945999999999973,0.0020448524204502937,1000,0.5,-0.68,20
plurality,0.8400000000000056,1.7914210035155348e-16,1000,1.0,-0.68,20
default,0.6579199999999988,0.0030800584995029404,1000,1.0,-0.68,20
augment,0.7469199999999983,0.002537430226065761,1000,1.0,-0.68,20
average,0.6408399999999991,0.0030479804107940976,1000,1.0,-0.68,20
ensemble,0.7221199999999973,0.002638345403177243,1000,1.0,-0.68,20
plurality,0.8400000000000056,1.7914210035155348e-16,1000,1.5,-0.68,20
default,0.6200399999999995,0.003194589770816251,1000,1.5,-0.68,20
augment,0.743239999999998,0.002385622265488315,1000,1.5,-0.68,20
average,0.6104000000000005,0.0030605239431846965,1000,1.5,-0.68,20
ensemble,0.6743999999999981,0.002894861001882503,1000,1.5,-0.68,20
plurality,0.8400000000000056,1.7914210035155348e-16,1000,2.0,-0.68,20
default,0.5947599999999996,0.003199058670355453,1000,2.0,-0.68,20
augment,0.740759999999998,0.002446672967237058,1000,2.0,-0.68,20
average,0.5963200000000005,0.0031275932343320127,1000,2.0,-0.68,20
ensemble,0.6413599999999998,0.0028587974959977665,1000,2.0,-0.68,20
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.0,-0.6,20
default,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.6,20
augment,1.0,0.0,1000,0.0,-0.6,20
average,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.6,20
ensemble,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.6,20
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.2,-0.6,20
default,0.8141599999999961,0.0020549737996668764,1000,0.2,-0.6,20
augment,0.8395999999999959,0.0020343004641346263,1000,0.2,-0.6,20
average,0.8435999999999969,0.0020319371960689937,1000,0.2,-0.6,20
ensemble,0.8383999999999971,0.0018323748518241497,1000,0.2,-0.6,20
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.5,-0.6,20
default,0.7039599999999986,0.0028253674276279596,1000,0.5,-0.6,20
augment,0.7531599999999976,0.002476640496347448,1000,0.5,-0.6,20
average,0.7074399999999988,0.0028740401017568486,1000,0.5,-0.6,20
ensemble,0.7540799999999976,0.00232533024767682,1000,0.5,-0.6,20
plurality,0.7999999999999887,3.5828420070310695e-16,1000,1.0,-0.6,20
default,0.6267999999999995,0.0030883163208612007,1000,1.0,-0.6,20
augment,0.7054399999999996,0.0025454441038226822,1000,1.0,-0.6,20
average,0.6103199999999986,0.003106500917100777,1000,1.0,-0.6,20
ensemble,0.6748799999999991,0.0027141761829977628,1000,1.0,-0.6,20
plurality,0.7999999999999887,3.5828420070310695e-16,1000,1.5,-0.6,20
default,0.5969999999999999,0.0032298346446578198,1000,1.5,-0.6,20
augment,0.704599999999999,0.002419399407599638,1000,1.5,-0.6,20
average,0.5856399999999995,0.0031996293579144527,1000,1.5,-0.6,20
ensemble,0.6392399999999987,0.002988034596645546,1000,1.5,-0.6,20
plurality,0.7999999999999887,3.5828420070310695e-16,1000,2.0,-0.6,20
default,0.57564,0.0032230697446035237,1000,2.0,-0.6,20
augment,0.6989999999999981,0.002635060444001913,1000,2.0,-0.6,20
average,0.5700799999999998,0.0032587440852286935,1000,2.0,-0.6,20
ensemble,0.6076800000000006,0.003096094863437395,1000,2.0,-0.6,20
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.0,-0.52,20
default,1.0,0.0,1000,0.0,-0.52,20
augment,1.0,0.0,1000,0.0,-0.52,20
average,1.0,0.0,1000,0.0,-0.52,20
ensemble,1.0,0.0,1000,0.0,-0.52,20
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.2,-0.52,20
default,0.8352399999999968,0.0021292900873944474,1000,0.2,-0.52,20
augment,0.8712799999999975,0.001968918037460734,1000,0.2,-0.52,20
average,0.8772799999999971,0.0018776920214261267,1000,0.2,-0.52,20
ensemble,0.8682399999999965,0.0018223675324761989,1000,0.2,-0.52,20
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.5,-0.52,20
default,0.6575599999999989,0.0028959338446920375,1000,0.5,-0.52,20
augment,0.7092799999999986,0.0025456555073226105,1000,0.5,-0.52,20
average,0.6667199999999984,0.002921673797291156,1000,0.5,-0.52,20
ensemble,0.7042799999999988,0.002606083896054247,1000,0.5,-0.52,20
plurality,0.7599999999999928,2.2831836319315643e-16,1000,1.0,-0.52,20
default,0.6016400000000001,0.0031336768069362836,1000,1.0,-0.52,20
augment,0.67356,0.0025840285609109665,1000,1.0,-0.52,20
average,0.5951599999999996,0.0031093153976787646,1000,1.0,-0.52,20
ensemble,0.6408399999999999,0.0028765898507032823,1000,1.0,-0.52,20
plurality,0.7599999999999928,2.2831836319315643e-16,1000,1.5,-0.52,20
default,0.5734800000000003,0.0031224412307102305,1000,1.5,-0.52,20
augment,0.6654799999999985,0.0026252736355781344,1000,1.5,-0.52,20
average,0.5659999999999998,0.003136277448861337,1000,1.5,-0.52,20
ensemble,0.6051199999999991,0.003061365309393434,1000,1.5,-0.52,20
plurality,0.7599999999999928,2.2831836319315643e-16,1000,2.0,-0.52,20
default,0.5562800000000004,0.0032001879324194053,1000,2.0,-0.52,20
augment,0.6575599999999999,0.0026492763285593792,1000,2.0,-0.52,20
average,0.550960000000001,0.003170162192747927,1000,2.0,-0.52,20
ensemble,0.5766800000000002,0.0031208199430786043,1000,2.0,-0.52,20
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.0,0.0,25
default,1.0,0.0,1000,0.0,0.0,25
augment,1.0,0.0,1000,0.0,0.0,25
average,1.0,0.0,1000,0.0,0.0,25
ensemble,1.0,0.0,1000,0.0,0.0,25
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.2,0.0,25
default,0.7365599999999978,0.002468493439298523,1000,0.2,0.0,25
augment,0.7856799999999979,0.0024927798842961538,1000,0.2,0.0,25
average,0.793319999999997,0.0024608603035185484,1000,0.2,0.0,25
ensemble,0.780079999999997,0.002445480315597319,1000,0.2,0.0,25
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.5,0.0,25
default,0.5699200000000003,0.0032832260313863863,1000,0.5,0.0,25
augment,0.6127599999999995,0.0030581259840847803,1000,0.5,0.0,25
average,0.6161199999999991,0.0031124641416461415,1000,0.5,0.0,25
ensemble,0.5988399999999996,0.003135935026190531,1000,0.5,0.0,25
plurality,0.5199999999999929,2.2480577299018473e-16,1000,1.0,0.0,25
default,0.5214400000000002,0.0032405597707228927,1000,1.0,0.0,25
augment,0.5391599999999999,0.0032971147030950204,1000,1.0,0.0,25
average,0.5366400000000001,0.0033076352354591307,1000,1.0,0.0,25
ensemble,0.5321200000000011,0.003132621732498031,1000,1.0,0.0,25
plurality,0.5199999999999929,2.2480577299018473e-16,1000,1.5,0.0,25
default,0.5103199999999999,0.003351048660811587,1000,1.5,0.0,25
augment,0.5155199999999996,0.003147989745764649,1000,1.5,0.0,25
average,0.5140399999999999,0.0033051781499039614,1000,1.5,0.0,25
ensemble,0.5112399999999999,0.0033134636623088935,1000,1.5,0.0,25
plurality,0.5199999999999929,2.2480577299018473e-16,1000,2.0,0.0,25
default,0.50372,0.0031059633946021723,1000,2.0,0.0,25
augment,0.51392,0.002995597971558799,1000,2.0,0.0,25
average,0.51,0.003284446313701526,1000,2.0,0.0,25
ensemble,0.5081200000000006,0.0031437475644123802,1000,2.0,0.0,25
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.0,-0.84,25
default,1.0,0.0,1000,0.0,-0.84,25
augment,1.0,0.0,1000,0.0,-0.84,25
average,1.0,0.0,1000,0.0,-0.84,25
ensemble,1.0,0.0,1000,0.0,-0.84,25
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.2,-0.84,25
default,0.9478799999999995,0.000995839995831309,1000,0.2,-0.84,25
augment,0.9639600000000023,0.00105973649622981,1000,0.2,-0.84,25
average,0.9669200000000038,0.0009411691661967085,1000,0.2,-0.84,25
ensemble,0.9519200000000001,0.0008905653859805665,1000,0.2,-0.84,25
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.5,-0.84,25
default,0.8537199999999953,0.0020380174472057677,1000,0.5,-0.84,25
augment,0.8569199999999959,0.0018991894377656234,1000,0.5,-0.84,25
average,0.8325999999999976,0.0022492441172756463,1000,0.5,-0.84,25
ensemble,0.8978799999999925,0.0011593315529431782,1000,0.5,-0.84,25
plurality,0.9199999999999847,4.847374480100859e-16,1000,1.0,-0.84,25
default,0.7557599999999979,0.00280047586403901,1000,1.0,-0.84,25
augment,0.8056799999999974,0.002440839055590362,1000,1.0,-0.84,25
average,0.7361199999999982,0.002785516954661153,1000,1.0,-0.84,25
ensemble,0.8353999999999961,0.0020939973316183667,1000,1.0,-0.84,25
plurality,0.9199999999999847,4.847374480100859e-16,1000,1.5,-0.84,25
default,0.6863599999999983,0.003112239778107798,1000,1.5,-0.84,25
augment,0.7925599999999973,0.002462907288614879,1000,1.5,-0.84,25
average,0.6927999999999988,0.0029872200259578306,1000,1.5,-0.84,25
ensemble,0.7581599999999977,0.0026431043112976854,1000,1.5,-0.84,25
plurality,0.9199999999999847,4.847374480100859e-16,1000,2.0,-0.84,25
default,0.6349200000000002,0.0032048189441003425,1000,2.0,-0.84,25
augment,0.7773999999999974,0.002710089405275143,1000,2.0,-0.84,25
average,0.643639999999999,0.0031472934175027054,1000,2.0,-0.84,25
ensemble,0.6879199999999979,0.0029459722253192327,1000,2.0,-0.84,25
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.76,25
default,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.76,25
augment,1.0,0.0,1000,0.0,-0.76,25
average,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.76,25
ensemble,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.76,25
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.2,-0.76,25
default,0.9117199999999966,0.0014138743369340294,1000,0.2,-0.76,25
augment,0.9357999999999986,0.001382270114945227,1000,0.2,-0.76,25
average,0.9411999999999995,0.0013435643509579884,1000,0.2,-0.76,25
ensemble,0.9248399999999969,0.0012048344392596184,1000,0.2,-0.76,25
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.5,-0.76,25
default,0.7972799999999969,0.0024162864151503326,1000,0.5,-0.76,25
augment,0.8167999999999968,0.0022538055904712884,1000,0.5,-0.76,25
average,0.7943199999999975,0.0024329522923511784,1000,0.5,-0.76,25
ensemble,0.8512399999999973,0.001667465994508681,1000,0.5,-0.76,25
plurality,0.8799999999999959,1.2996583750995055e-16,1000,1.0,-0.76,25
default,0.7033199999999983,0.003013778435860945,1000,1.0,-0.76,25
augment,0.7563999999999982,0.002632787794633587,1000,1.0,-0.76,25
average,0.6862799999999984,0.0030542249245741485,1000,1.0,-0.76,25
ensemble,0.7699599999999974,0.0023961928428530488,1000,1.0,-0.76,25
plurality,0.8799999999999959,1.2996583750995055e-16,1000,1.5,-0.76,25
default,0.6393999999999989,0.0030970359429027543,1000,1.5,-0.76,25
augment,0.7402799999999986,0.002737190861780335,1000,1.5,-0.76,25
average,0.6414399999999995,0.003112493215095257,1000,1.5,-0.76,25
ensemble,0.6977599999999978,0.0028526338566174105,1000,1.5,-0.76,25
plurality,0.8799999999999959,1.2996583750995055e-16,1000,2.0,-0.76,25
default,0.5963599999999996,0.003357085107711826,1000,2.0,-0.76,25
augment,0.7335999999999978,0.002835609401994683,1000,2.0,-0.76,25
average,0.6113999999999994,0.00303777353798273,1000,2.0,-0.76,25
ensemble,0.6405599999999992,0.003211043007684141,1000,2.0,-0.76,25
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.0,-0.68,25
default,1.0,0.0,1000,0.0,-0.68,25
augment,1.0,0.0,1000,0.0,-0.68,25
